,album_title,track_specific_info,version_ids,has_track_specific_info_in_release_credits,title,track_artist,album,labels,release_year,instruments,genre,format,countries_of_release,catalog_numbers,requires_manual_check,id_str,url,position,release_id,duration
521,Lovely One,,"17198722, 1195011, 2759563, 10326671, 8861979, 21167392, 1828257, 4862890, 940078, 1598896, 23196209, 13465011, 4149563, 18691141, 15034054, 15107668, 11075671, 9435481, 13301218, 2927082, 431851, 311919, 12738671, 21135856, 4164214, 3491830",False,Lovely One,The Jacksons,Lovely One,Epic,1980,Co-producer [Uncredited],"Pop, Funk / Soul",Vinyl,Canada,9-50938,False,Lovely One in Lovely One,https://www.discogs.com/release/4149563-The-Jacksons-Lovely-One,A,4149563,3:45
522,Headed For The Future,,"10989829, 5379592, 7736203, 2082575, 13006359, 3486238, 13601697, 3898146, 1228587, 21033394, 15251508, 4373942, 4885558, 20840374, 9493181, 8648512, 4226893, 11972176, 9674321, 8696533, 13446869, 14087637, 22954073, 11118431, 8724064, 7861093, 19376485, 12140006, 5055720, 8092522, 20632300, 14423024, 7665009, 15234933, 23265782, 3893880, 3838331, 20678527",False,Angel,Neil Diamond,Headed For The Future,Columbia,1986,"Co-producer, Arranged By, Keyboards, Synthesizer",Rock,CD,US,CK 40368,False,Angel in Headed For The Future,https://www.discogs.com/release/7736203-Neil-Diamond-Headed-For-The-Future,8,7736203,4:00
523,Headed For The Future,,"10989829, 5379592, 7736203, 2082575, 13006359, 3486238, 13601697, 3898146, 1228587, 21033394, 15251508, 4373942, 4885558, 20840374, 9493181, 8648512, 4226893, 11972176, 9674321, 8696533, 13446869, 14087637, 22954073, 11118431, 8724064, 7861093, 19376485, 12140006, 5055720, 8092522, 20632300, 14423024, 7665009, 15234933, 23265782, 3893880, 3838331, 20678527",False,Love Doesn't Live Here Anymore,Neil Diamond,Headed For The Future,Columbia,1986,"Co-producer, Arranged By, Keyboards, Synthesizer",Rock,CD,US,CK 40368,False,Love Doesn't Live Here Anymore in Headed For The Future,https://www.discogs.com/release/7736203-Neil-Diamond-Headed-For-The-Future,10,7736203,4:26
524,Headed For The Future,,"10989829, 5379592, 7736203, 2082575, 13006359, 3486238, 13601697, 3898146, 1228587, 21033394, 15251508, 4373942, 4885558, 20840374, 9493181, 8648512, 4226893, 11972176, 9674321, 8696533, 13446869, 14087637, 22954073, 11118431, 8724064, 7861093, 19376485, 12140006, 5055720, 8092522, 20632300, 14423024, 7665009, 15234933, 23265782, 3893880, 3838331, 20678527",False,Stand Up For Love,Neil Diamond,Headed For The Future,Columbia,1986,"Backing Vocals, Co-producer, Synthesizer, Words By, Music By, Arranged By",Rock,CD,US,CK 40368,False,Stand Up For Love in Headed For The Future,https://www.discogs.com/release/7736203-Neil-Diamond-Headed-For-The-Future,4,7736203,2:46
525,Headed For The Future,,"15562308, 7022344, 1047561, 9015765, 5256917, 2380766",False,Angel,Neil Diamond,Headed For The Future,Columbia,1986,Co-producer,"Pop, Rock",Vinyl,US,38-05889,False,Angel in Headed For The Future,https://www.discogs.com/release/2380766-Neil-Diamond-Headed-For-The-Future,B,2380766,4:00
526,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,ABC,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,ABC in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-2,2008841,2:57
527,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Bad,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Bad in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD3-1,2008841,4:07
528,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Beat It,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Beat It in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD2-4,2008841,4:18
529,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Beat It,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Beat It in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,DVD1-12,2008841,
530,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Beautiful Girl (Demo),Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Beautiful Girl (Demo) in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD4-11,2008841,4:03
531,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Ben,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Ben in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-6,2008841,2:44
532,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Billie Jean,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Billie Jean in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD2-5,2008841,4:53
533,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Billie Jean,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Billie Jean in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,DVD1-10,2008841,
534,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Black Or White,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Black Or White in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD3-12,2008841,4:16
535,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Black Or White,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Black Or White in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,DVD1-14,2008841,
536,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Blood On The Dance Floor,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Blood On The Dance Floor in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD4-5,2008841,4:12
537,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Butterflies,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Butterflies in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD4-10,2008841,4:39
538,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Cheater (Demo),Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Cheater (Demo) in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD3-7,2008841,5:09
539,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,"Childhood (Theme From ""Free Willy 2"")",Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,"Childhood (Theme From ""Free Willy 2"") in The Ultimate Collection",https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD4-3,2008841,4:28
540,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Dancing Machine (Single Version),Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Dancing Machine (Single Version) in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-7,2008841,2:42
541,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Dangerous (Early Version),Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Dangerous (Early Version) in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD3-8,2008841,6:40
542,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Dirty Diana,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Dirty Diana in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD3-5,2008841,4:41
543,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Don't Stop 'Til You Get Enough,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Don't Stop 'Til You Get Enough in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-13,2008841,6:04
544,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Ease On Down The Road,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Ease On Down The Road in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-9,2008841,3:19
545,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Enjoy Yourself,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Enjoy Yourself in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-8,2008841,3:40
546,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Fall Again (Demo),Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Fall Again (Demo) in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD4-6,2008841,4:22
547,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Got To Be There,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Got To Be There in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-4,2008841,3:22
548,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Heal The World,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Heal The World in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,DVD1-15,2008841,
549,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Human Nature,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Human Nature in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,DVD1-3,2008841,
550,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,I Just Can't Stop Loving You,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,I Just Can't Stop Loving You in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD3-4,2008841,4:13
551,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,I Just Can't Stop Loving You,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,I Just Can't Stop Loving You in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,DVD1-5,2008841,
552,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,I Wanna Be Where You Are,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,I Wanna Be Where You Are in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-5,2008841,2:57
553,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,I Want You Back,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,I Want You Back in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-1,2008841,2:59
554,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,I Want You Back / The Love You Save,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,I Want You Back / The Love You Save in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,DVD1-7,2008841,
555,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,I'll Be There,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,I'll Be There in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-3,2008841,3:57
556,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,I'll Be There,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,I'll Be There in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,DVD1-8,2008841,
557,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,In The Back,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,In The Back in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD4-7,2008841,4:31
558,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Jam,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Jam in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD3-10,2008841,5:39
559,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Jam,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Jam in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,DVD1-1,2008841,
560,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Lovely One,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Lovely One in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD1-18,2008841,4:50
561,The Ultimate Collection,,"6950786, 9712424, 2008841, 486444, 6809996, 5259022, 3332112, 15604593, 4740368, 4736336, 15927261",False,Man In The Mirror,Michael Jackson,The Ultimate Collection,Epic,2004,Producer,"Stage & Screen, Electronic, Funk / Soul, Pop, Rock","DVD, CD, Box Set",US,E5K 92600,False,Man In The Mirror in The Ultimate Collection,https://www.discogs.com/release/2008841-Michael-Jackson-The-Ultimate-Collection,CD3-3,2008841,5:19
